s,p,o
http://rdf.geohistoricaldata.org/id/directories/entry/983652,http://rdf.geohistoricaldata.org/def/directory#numEntry,4237373
http://rdf.geohistoricaldata.org/id/directories/entry/983653,http://rdf.geohistoricaldata.org/def/directory#numEntry,4237529
http://rdf.geohistoricaldata.org/id/directories/entry/983654,http://rdf.geohistoricaldata.org/def/directory#numEntry,4237685
http://rdf.geohistoricaldata.org/id/directories/entry/983655,http://rdf.geohistoricaldata.org/def/directory#numEntry,4243575
http://rdf.geohistoricaldata.org/id/directories/entry/983656,http://rdf.geohistoricaldata.org/def/directory#numEntry,4243883
http://rdf.geohistoricaldata.org/id/directories/entry/983657,http://rdf.geohistoricaldata.org/def/directory#numEntry,4243884
http://rdf.geohistoricaldata.org/id/directories/entry/983658,http://rdf.geohistoricaldata.org/def/directory#numEntry,4244050
http://rdf.geohistoricaldata.org/id/directories/entry/983659,http://rdf.geohistoricaldata.org/def/directory#numEntry,4244367
http://rdf.geohistoricaldata.org/id/directories/entry/983660,http://rdf.geohistoricaldata.org/def/directory#numEntry,4244743
http://rdf.geohistoricaldata.org/id/directories/entry/983661,http://rdf.geohistoricaldata.org/def/directory#numEntry,4244783
http://rdf.geohistoricaldata.org/id/directories/entry/983662,http://rdf.geohistoricaldata.org/def/directory#numEntry,4245664
http://rdf.geohistoricaldata.org/id/directories/entry/983663,http://rdf.geohistoricaldata.org/def/directory#numEntry,4245664
http://rdf.geohistoricaldata.org/id/directories/entry/983664,http://rdf.geohistoricaldata.org/def/directory#numEntry,4250946
http://rdf.geohistoricaldata.org/id/directories/entry/983665,http://rdf.geohistoricaldata.org/def/directory#numEntry,4253181
http://rdf.geohistoricaldata.org/id/directories/entry/983666,http://rdf.geohistoricaldata.org/def/directory#numEntry,4253628
http://rdf.geohistoricaldata.org/id/directories/entry/983667,http://rdf.geohistoricaldata.org/def/directory#numEntry,4254117
http://rdf.geohistoricaldata.org/id/directories/entry/983668,http://rdf.geohistoricaldata.org/def/directory#numEntry,4254117
http://rdf.geohistoricaldata.org/id/directories/entry/983669,http://rdf.geohistoricaldata.org/def/directory#numEntry,4254754
http://rdf.geohistoricaldata.org/id/directories/entry/983670,http://rdf.geohistoricaldata.org/def/directory#numEntry,4256910
http://rdf.geohistoricaldata.org/id/directories/entry/983671,http://rdf.geohistoricaldata.org/def/directory#numEntry,4259551
http://rdf.geohistoricaldata.org/id/directories/entry/983672,http://rdf.geohistoricaldata.org/def/directory#numEntry,4261266
http://rdf.geohistoricaldata.org/id/directories/entry/983673,http://rdf.geohistoricaldata.org/def/directory#numEntry,4265536
http://rdf.geohistoricaldata.org/id/directories/entry/983674,http://rdf.geohistoricaldata.org/def/directory#numEntry,4266774
http://rdf.geohistoricaldata.org/id/directories/entry/983675,http://rdf.geohistoricaldata.org/def/directory#numEntry,4267084
http://rdf.geohistoricaldata.org/id/directories/entry/983676,http://rdf.geohistoricaldata.org/def/directory#numEntry,4268347
http://rdf.geohistoricaldata.org/id/directories/entry/983677,http://rdf.geohistoricaldata.org/def/directory#numEntry,4270066
http://rdf.geohistoricaldata.org/id/directories/entry/983678,http://rdf.geohistoricaldata.org/def/directory#numEntry,4270669
http://rdf.geohistoricaldata.org/id/directories/entry/983679,http://rdf.geohistoricaldata.org/def/directory#numEntry,4273074
http://rdf.geohistoricaldata.org/id/directories/entry/983680,http://rdf.geohistoricaldata.org/def/directory#numEntry,4274217
http://rdf.geohistoricaldata.org/id/directories/entry/983681,http://rdf.geohistoricaldata.org/def/directory#numEntry,4279701
http://rdf.geohistoricaldata.org/id/directories/entry/983682,http://rdf.geohistoricaldata.org/def/directory#numEntry,4280613
http://rdf.geohistoricaldata.org/id/directories/entry/983683,http://rdf.geohistoricaldata.org/def/directory#numEntry,4280966
http://rdf.geohistoricaldata.org/id/directories/entry/983684,http://rdf.geohistoricaldata.org/def/directory#numEntry,4280967
http://rdf.geohistoricaldata.org/id/directories/entry/983685,http://rdf.geohistoricaldata.org/def/directory#numEntry,4280968
http://rdf.geohistoricaldata.org/id/directories/entry/983686,http://rdf.geohistoricaldata.org/def/directory#numEntry,4281155
http://rdf.geohistoricaldata.org/id/directories/entry/983687,http://rdf.geohistoricaldata.org/def/directory#numEntry,4281668
http://rdf.geohistoricaldata.org/id/directories/entry/983688,http://rdf.geohistoricaldata.org/def/directory#numEntry,4281702
http://rdf.geohistoricaldata.org/id/directories/entry/983689,http://rdf.geohistoricaldata.org/def/directory#numEntry,4282060
http://rdf.geohistoricaldata.org/id/directories/entry/983690,http://rdf.geohistoricaldata.org/def/directory#numEntry,4285147
http://rdf.geohistoricaldata.org/id/directories/entry/983691,http://rdf.geohistoricaldata.org/def/directory#numEntry,4288692
http://rdf.geohistoricaldata.org/id/directories/entry/983692,http://rdf.geohistoricaldata.org/def/directory#numEntry,4291736
http://rdf.geohistoricaldata.org/id/directories/entry/983693,http://rdf.geohistoricaldata.org/def/directory#numEntry,4291764
http://rdf.geohistoricaldata.org/id/directories/entry/983694,http://rdf.geohistoricaldata.org/def/directory#numEntry,4295950
http://rdf.geohistoricaldata.org/id/directories/entry/983695,http://rdf.geohistoricaldata.org/def/directory#numEntry,4296268
http://rdf.geohistoricaldata.org/id/directories/entry/983696,http://rdf.geohistoricaldata.org/def/directory#numEntry,4297333
http://rdf.geohistoricaldata.org/id/directories/entry/983697,http://rdf.geohistoricaldata.org/def/directory#numEntry,4298725
http://rdf.geohistoricaldata.org/id/directories/entry/983698,http://rdf.geohistoricaldata.org/def/directory#numEntry,4299329
http://rdf.geohistoricaldata.org/id/directories/entry/983699,http://rdf.geohistoricaldata.org/def/directory#numEntry,4299329
http://rdf.geohistoricaldata.org/id/directories/entry/983700,http://rdf.geohistoricaldata.org/def/directory#numEntry,4300799
http://rdf.geohistoricaldata.org/id/directories/entry/983701,http://rdf.geohistoricaldata.org/def/directory#numEntry,4301516
http://rdf.geohistoricaldata.org/id/directories/entry/983702,http://rdf.geohistoricaldata.org/def/directory#numEntry,4303356
http://rdf.geohistoricaldata.org/id/directories/entry/983703,http://rdf.geohistoricaldata.org/def/directory#numEntry,4305344
http://rdf.geohistoricaldata.org/id/directories/entry/983704,http://rdf.geohistoricaldata.org/def/directory#numEntry,4305346
http://rdf.geohistoricaldata.org/id/directories/entry/983705,http://rdf.geohistoricaldata.org/def/directory#numEntry,4305346
http://rdf.geohistoricaldata.org/id/directories/entry/983706,http://rdf.geohistoricaldata.org/def/directory#numEntry,4305346
http://rdf.geohistoricaldata.org/id/directories/entry/983707,http://rdf.geohistoricaldata.org/def/directory#numEntry,4305351
http://rdf.geohistoricaldata.org/id/directories/entry/983708,http://rdf.geohistoricaldata.org/def/directory#numEntry,4305372
http://rdf.geohistoricaldata.org/id/directories/entry/983709,http://rdf.geohistoricaldata.org/def/directory#numEntry,4305373
http://rdf.geohistoricaldata.org/id/directories/entry/983710,http://rdf.geohistoricaldata.org/def/directory#numEntry,4305374
http://rdf.geohistoricaldata.org/id/directories/entry/983711,http://rdf.geohistoricaldata.org/def/directory#numEntry,4305374
http://rdf.geohistoricaldata.org/id/directories/entry/983712,http://rdf.geohistoricaldata.org/def/directory#numEntry,4305995
http://rdf.geohistoricaldata.org/id/directories/entry/983713,http://rdf.geohistoricaldata.org/def/directory#numEntry,4305995
http://rdf.geohistoricaldata.org/id/directories/entry/983714,http://rdf.geohistoricaldata.org/def/directory#numEntry,4306046
http://rdf.geohistoricaldata.org/id/directories/entry/983715,http://rdf.geohistoricaldata.org/def/directory#numEntry,4309929
http://rdf.geohistoricaldata.org/id/directories/entry/983716,http://rdf.geohistoricaldata.org/def/directory#numEntry,4310657
http://rdf.geohistoricaldata.org/id/directories/entry/983717,http://rdf.geohistoricaldata.org/def/directory#numEntry,4311926
http://rdf.geohistoricaldata.org/id/directories/entry/983718,http://rdf.geohistoricaldata.org/def/directory#numEntry,4314638
http://rdf.geohistoricaldata.org/id/directories/entry/983719,http://rdf.geohistoricaldata.org/def/directory#numEntry,4316248
http://rdf.geohistoricaldata.org/id/directories/entry/983720,http://rdf.geohistoricaldata.org/def/directory#numEntry,4316745
http://rdf.geohistoricaldata.org/id/directories/entry/983721,http://rdf.geohistoricaldata.org/def/directory#numEntry,4316774
http://rdf.geohistoricaldata.org/id/directories/entry/983722,http://rdf.geohistoricaldata.org/def/directory#numEntry,4317093
http://rdf.geohistoricaldata.org/id/directories/entry/983723,http://rdf.geohistoricaldata.org/def/directory#numEntry,4317094
http://rdf.geohistoricaldata.org/id/directories/entry/983724,http://rdf.geohistoricaldata.org/def/directory#numEntry,4322100
http://rdf.geohistoricaldata.org/id/directories/entry/983725,http://rdf.geohistoricaldata.org/def/directory#numEntry,4323059
http://rdf.geohistoricaldata.org/id/directories/entry/983726,http://rdf.geohistoricaldata.org/def/directory#numEntry,4323542
http://rdf.geohistoricaldata.org/id/directories/entry/983727,http://rdf.geohistoricaldata.org/def/directory#numEntry,4324431
http://rdf.geohistoricaldata.org/id/directories/entry/983728,http://rdf.geohistoricaldata.org/def/directory#numEntry,4326728
http://rdf.geohistoricaldata.org/id/directories/entry/983729,http://rdf.geohistoricaldata.org/def/directory#numEntry,4326729
http://rdf.geohistoricaldata.org/id/directories/entry/983730,http://rdf.geohistoricaldata.org/def/directory#numEntry,4326729
http://rdf.geohistoricaldata.org/id/directories/entry/983731,http://rdf.geohistoricaldata.org/def/directory#numEntry,4329023
http://rdf.geohistoricaldata.org/id/directories/entry/983732,http://rdf.geohistoricaldata.org/def/directory#numEntry,4329025
http://rdf.geohistoricaldata.org/id/directories/entry/983733,http://rdf.geohistoricaldata.org/def/directory#numEntry,4329027
http://rdf.geohistoricaldata.org/id/directories/entry/983734,http://rdf.geohistoricaldata.org/def/directory#numEntry,4329160
http://rdf.geohistoricaldata.org/id/directories/entry/983735,http://rdf.geohistoricaldata.org/def/directory#numEntry,4329717
http://rdf.geohistoricaldata.org/id/directories/entry/983736,http://rdf.geohistoricaldata.org/def/directory#numEntry,4330026
http://rdf.geohistoricaldata.org/id/directories/entry/983737,http://rdf.geohistoricaldata.org/def/directory#numEntry,4331338
http://rdf.geohistoricaldata.org/id/directories/entry/983738,http://rdf.geohistoricaldata.org/def/directory#numEntry,4331940
http://rdf.geohistoricaldata.org/id/directories/entry/983739,http://rdf.geohistoricaldata.org/def/directory#numEntry,4334913
http://rdf.geohistoricaldata.org/id/directories/entry/983740,http://rdf.geohistoricaldata.org/def/directory#numEntry,4335952
http://rdf.geohistoricaldata.org/id/directories/entry/983741,http://rdf.geohistoricaldata.org/def/directory#numEntry,4335953
http://rdf.geohistoricaldata.org/id/directories/entry/983742,http://rdf.geohistoricaldata.org/def/directory#numEntry,4335954
http://rdf.geohistoricaldata.org/id/directories/entry/983743,http://rdf.geohistoricaldata.org/def/directory#numEntry,4335954
http://rdf.geohistoricaldata.org/id/directories/entry/983744,http://rdf.geohistoricaldata.org/def/directory#numEntry,4339715
http://rdf.geohistoricaldata.org/id/directories/entry/983745,http://rdf.geohistoricaldata.org/def/directory#numEntry,4344578
http://rdf.geohistoricaldata.org/id/directories/entry/983746,http://rdf.geohistoricaldata.org/def/directory#numEntry,4345109
http://rdf.geohistoricaldata.org/id/directories/entry/983747,http://rdf.geohistoricaldata.org/def/directory#numEntry,4346733
http://rdf.geohistoricaldata.org/id/directories/entry/983748,http://rdf.geohistoricaldata.org/def/directory#numEntry,4352192
http://rdf.geohistoricaldata.org/id/directories/entry/983749,http://rdf.geohistoricaldata.org/def/directory#numEntry,4352193
http://rdf.geohistoricaldata.org/id/directories/entry/983750,http://rdf.geohistoricaldata.org/def/directory#numEntry,4352354
http://rdf.geohistoricaldata.org/id/directories/entry/983751,http://rdf.geohistoricaldata.org/def/directory#numEntry,4352457
http://rdf.geohistoricaldata.org/id/directories/entry/983752,http://rdf.geohistoricaldata.org/def/directory#numEntry,4354477
http://rdf.geohistoricaldata.org/id/directories/entry/983753,http://rdf.geohistoricaldata.org/def/directory#numEntry,4354483
http://rdf.geohistoricaldata.org/id/directories/entry/983754,http://rdf.geohistoricaldata.org/def/directory#numEntry,4354485
http://rdf.geohistoricaldata.org/id/directories/entry/983755,http://rdf.geohistoricaldata.org/def/directory#numEntry,4354926
http://rdf.geohistoricaldata.org/id/directories/entry/983756,http://rdf.geohistoricaldata.org/def/directory#numEntry,4354927
http://rdf.geohistoricaldata.org/id/directories/entry/983757,http://rdf.geohistoricaldata.org/def/directory#numEntry,4355785
http://rdf.geohistoricaldata.org/id/directories/entry/983758,http://rdf.geohistoricaldata.org/def/directory#numEntry,4356759
http://rdf.geohistoricaldata.org/id/directories/entry/983759,http://rdf.geohistoricaldata.org/def/directory#numEntry,4357393
http://rdf.geohistoricaldata.org/id/directories/entry/983760,http://rdf.geohistoricaldata.org/def/directory#numEntry,4357394
http://rdf.geohistoricaldata.org/id/directories/entry/983761,http://rdf.geohistoricaldata.org/def/directory#numEntry,4357807
http://rdf.geohistoricaldata.org/id/directories/entry/983762,http://rdf.geohistoricaldata.org/def/directory#numEntry,4361362
http://rdf.geohistoricaldata.org/id/directories/entry/983763,http://rdf.geohistoricaldata.org/def/directory#numEntry,4363826
http://rdf.geohistoricaldata.org/id/directories/entry/983764,http://rdf.geohistoricaldata.org/def/directory#numEntry,4366006
http://rdf.geohistoricaldata.org/id/directories/entry/983765,http://rdf.geohistoricaldata.org/def/directory#numEntry,4367013
http://rdf.geohistoricaldata.org/id/directories/entry/983766,http://rdf.geohistoricaldata.org/def/directory#numEntry,4367014
http://rdf.geohistoricaldata.org/id/directories/entry/983767,http://rdf.geohistoricaldata.org/def/directory#numEntry,4367015
http://rdf.geohistoricaldata.org/id/directories/entry/983768,http://rdf.geohistoricaldata.org/def/directory#numEntry,4367016
http://rdf.geohistoricaldata.org/id/directories/entry/983769,http://rdf.geohistoricaldata.org/def/directory#numEntry,4369910
http://rdf.geohistoricaldata.org/id/directories/entry/983770,http://rdf.geohistoricaldata.org/def/directory#numEntry,4370433
http://rdf.geohistoricaldata.org/id/directories/entry/983771,http://rdf.geohistoricaldata.org/def/directory#numEntry,4370508
http://rdf.geohistoricaldata.org/id/directories/entry/983772,http://rdf.geohistoricaldata.org/def/directory#numEntry,4372339
http://rdf.geohistoricaldata.org/id/directories/entry/983773,http://rdf.geohistoricaldata.org/def/directory#numEntry,4372643
http://rdf.geohistoricaldata.org/id/directories/entry/983774,http://rdf.geohistoricaldata.org/def/directory#numEntry,4372940
